# JLPT 词汇级别表 —— server/scripts/buildJlptVocab.ts 生成，勿手改。
# 出題基準語彙表 https://www7a.biglobe.ne.jp/nifongo/data/noryoku.html
# JLPT Resources by Jonathan Waller (CC BY) http://www.tanos.co.uk/jlpt/
#   词形经 https://github.com/stephenmk/yomitan-jlpt-vocab 按 JMdict 校正
感謝	23
態々	1
態と	12
態勢	1
態度	23
慌しい	2
慌ただしい	1
慌てる	12
慎む	1
慎重	23
慕う	1
慢性	1
慣らす	1
慣れ	1
慣れる	4
慣例	1
慣用	1
慣習	1
慣行	1
慰める	2
慶び	2
慶ぶ	2
憂鬱	1
憎い	2
憎しみ	1
憎む	2
憎らしい	2
憤慨	1
憧れ	1
憧れる	2
憲法	23
懐かしい	2
懐く	1
懲りる	1
懸命	2
懸賞	1
成り立つ	1
成る	23
成るべく	1
成る丈	1
成る可く	4
成る程	4
成人	23
成分	2
成功	23
成年	1
成果	1
成熟	1
成立	2
成績	23
成育	1
成長	23
我	1
我々	23
我が	2
我がまま	1
我が儘	2
我慢	23
或	3
或いは	12
或る	12
戦	12
戦い	23
戦う	23
戦争	4
戦争する	4
戦力	1
戦災	1
戦術	1
戦闘	1
戯曲	1
戴きます	1
戸	15
戸惑い	1
戸棚	2
戸籍	1
戸締り	1
戻す	23
戻る	4
所	25
所々	12
所か	1
所が	12
所で	12
所在	1
所定	1
所属	1
所得	1
所持	1
所有	1
所為	23
所謂	12
扇ぐ	2
扇子	2
扇風機	2
扉	1
手	25
手伝い	23
手伝う	4
手元	14
手入れ	2
手分け	1
手前	24
手品	23
手回し	1
手帳	2
手引き	1
手当て	1
手拭	2
手拭い	2
手掛かり	1
手掛ける	1
手数	1
手本	1
手段	23
手法	1
手洗い	2
手筈	1
手紙	5
手続き	2
手芸	1
手術	23
手袋	4
手軽	1
手近	1
手遅れ	1
手配	1
手錠	1
手間	23
手際	1
手頃	12
手順	1
手首	2
才能	23
打	1
打ち切る	1
打ち合わせ	12
打ち合わせる	12
打ち明ける	1
打ち消し	1
打ち消す	2
打ち込む	1
打つ	234
打つかる	2
打つける	2
打付ける	1
打合せ	2
打撃	1
打開	1
払い戻す	2
払い込む	2
払う	4
扱い	1
扱う	23
扶養	1
批判	23
批評	23
承る	2
承知	4
承知する	4
承認	23
承諾	1
技	1
技師	23
技能	1
技術	4
把握	1
抑える	2
抑制	1
抑圧	1
抓る	12
投げる	4
投げ出す	1
投入	1
投書	2
投票	23
投資	1
抗争	1
抗議	1
折	2
折り返す	1
折る	4
折れる	4
折衷	1
折角	2
抜かす	1
抜く	23
抜ける	23
抜け出す	1
披露	1
抱える	23
抱く	23
抱っこ	1
抵抗	23
押える	2
押さえる	12
押し入れ	4
押し切る	1
押し寄せる	1
押し込む	1
押す	5
押入れ	4
抽象	2
抽選	1
担う	1
担ぐ	2
担当	23
担架	1
拍手	23
拐う	1
拒否	1
拒絶	1
拗れる	1
拘る	1
拘束	1
招き	1
招く	23
招待	4
招待する	4
拝む	2
拝借	1
拝啓	1
拝見	24
拝見する	4
拠ると	4
拡充	2
拡大	23
拡張	2
拡散	1
括弧	2
拭く	2
拵える	12
拾う	4
持ち	12
持ち上げる	23
持ち切り	1
持つ	5
持てる	1
持て成す	1
持参	2
持続	1
指	24
指す	3
指令	1
指図	1
指定	2
指導	23
指差す	1
指揮	1
指摘	1
指示	12
指輪	4
挑む	1
挑戦	1
挙げる	25
挟まる	2
挟む	2
挨拶	34
挨拶する	4
振り	12
振り仮名	2
振り出し	1
振り向く	2
振り返る	1
振る	23
振動	1
振興	1
振舞う	2
挿	2
挿す	2
捕える	2
捕まえる	24
捕まる	3
捕らえる	12
捕る	2
捕吏	1
捕獲	1
捕虜	1
捕鯨	1
捗る	1
捜す	24
捜査	1
捜索	1
捧げる	1
捨てる	4
捩じる	2
捩る	2
捩れる	1
据える	1
据え付ける	1
据付ける	1
捲る	1
捻じれる	1
捻る	2
捻子	1
掃く	2
掃除	5
掃除する	5
授ける	1
授業	5
掌	1
掏摸	4
排水	1
排除	1
掘る	2
掛かる	5
掛け	1
掛ける	45
掛け算	2
掛算	2
掠る	1
採る	2
採択	1
採掘	1
採決	1
採点	2
採用	1
採算	1
採集	1
探す	4
探る	2
探検	1
接ぐ	1
接する	2
接続	2
接続詞	1
接触	1
接近	2
控える	1
控室	1
控除	1
推定	2
推測	1
推理	1
推薦	23
推進	1
措置	1
掬う	1
掲げる	1
掲示	23
掲載	1
掴む	23
掻き回す	1
掻く	12
掻く恥を	1
掻く汗を	2
揃い	1
揃う	2
揃える	2
揉む	2
揉める	1
描く	235
描写	1
提供	1
提出	23
提携	1
提案	23
提示	1
揚げる	2
換える	23
換気	2
換算	1
握る	23
握手	23
援助	23
揶揄う	12
揺さぶる	1
揺らぐ	1
揺れる	4
損	23
損なう	1
損失	1
損害	23
損得	2
携わる	1
携帯	1
摘む	1
摩擦	2
撃つ	23
撒く	2
撫でる	2
撮る	5
撮影	2
操る	1
操作	23
操縦	1
擦る	12
擦れる	1
擦れ違い	1
擦れ違う	2
擽ぐったい	1
擽ったい	1
攫う	1
支える	23
支出	23
支店	23
支度	4
支度する	4
支払	23
支払う	23
支持	1
支給	23
支配	23
改まる	1
改めて	2
改める	2
改修	1
改善	23
改定	1
改悪	1
改札	2
改正	2
改良	1
改訂	1
改造	2
改革	1
攻め	1
攻める	2
攻撃	23
放す	23
放り出す	1
放り込む	1
放る	2
放れる	2
放出	1
放射	1
放射能	1
放棄	1
放置	1
放送	4
政党	2
政府	23
政権	1
政治	4
政策	1
故	1
故に	1
故人	1
故郷	23
故障	4
故障する	4
敏感	1
救い	1
救う	23
救助	23
救援	1
救済	1
敗	1
敗れる	2
敗北	1
敗戦	1
教	2
教え	1
教える	5
教わる	2
教会	4
教員	12
教室	5
教師	23
教授	23
教材	1
教科	1
教科書	23
教習	1
教職	1
教育	4
教訓	1
教養	2
敢えて	1
散らかす	2
散らかる	2
散らす	2
散る	2
散撒く	1
散歩	5
散歩する	5
散蒔く	1
敬う	2
敬具	1
敬意	23
敬語	2
数	23
数える	23
数字	23
数学	4
数詞	1
整う	2
整える	1
整備	2
整列	1
整数	2
整然	1
整理	23
敵	123
敵わない	1
敷く	2
敷地	2
文	123
文体	2
文化	4
文化財	1
文句	23
文字	23
文学	4
文房具	2
文明	23
文書	1
文法	4
文献	2
文章	5
文脈	2
文芸	2
文語	1
斑	1
料	12
料理	5
料金	23
斜	2
斜め	2
斜面	1
斡旋	1
斬る	25
断える	1
断つ	1
断る	23
断定	2
断水	2
断然	1
断言	1
断面	1
斯う	4
新	12
新しい	5
新た	23
新人	1
新入生	1
新婚	1
新幹線	2
新築	1
新聞	5
新聞社	4
新興	1
新鮮	23
方	245
方々	23
方向	23
方式	1
方法	23
方程式	2
方策	1
方角	2
方言	2
方針	2
方面	2
於	1
於いて	12
施す	1
施行	1
施設	1
旅	23
旅券	1
旅客	1
旅行	5
旅行する	5
旅館	4
旗	23
既に	23
既婚	1
日	2345
日々	1
日の丸	1
日の入り	2
日の出	2
日中	23
日付	23
日光	23
日取り	1
日向	1
日夜	1
日帰り	2
日常	23
日当	1
日当たり	2
日日	2
日時	2
日曜	23
日曜日	5
日本	23
日焼け	1
日用品	2
日程	2
日記	4
日課	2
日陰	12
日頃	1
旦那	1
旧	23
旧事	1
旧知	1
旨い	4
早い	5
早める	1
早口	2
早急	1
早速	2
昆虫	1
昇る	3
昇進	1
明	2
明々後日	12
明い	5
明かす	1
明かり	23
明き	2
明くる	12
明ける	23
明け方	2
明らか	23
明るい	15
明後日	1235
明日	45
明朗	1
明白	1
明瞭	1
明確	23
易い	14
易しい	5
昔	4
星	4
星座	1
映える	1
映す	2
映る	24
映像	1
映写	1
映画	5
映画館	5
春	5
昨	23
昨夜	5
昨夜［の意］	5
昨日	5
是	5
是正	1
是非	23
是非とも	12
昼	5
昼休み	4
昼寝	2
昼御飯	5
昼間	14
昼食	23
昼飯	1
時	235
時々	5
時代	4
時刻	23
時刻表	1
時差	1
時折	1
時期	23
時計	5
時速	2
時間	5
時間割	2
時間目	2
晩	5
晩年	1
晩御飯	5
普及	2
普段	23
普通	4
普遍	1
景気	23
景色	4
晴れ	5
晴れる	5
晴天	1
暇	15
暈ける	1
暈やける	1
暑い	5
暖か	2
暖かい	5
暖まる	2
暖める	2
暖房	4
暗い	5
暗殺	1
暗示	1
暗算	1
暗記	23
暦	1
暫く	14
暮らし	23
暮らす	23
暮れ	23
暮れる	4
暴れる	2
暴力	1
暴動	1
暴露	1
暴風	1
曇	35
曇り	5
曇る	5
曖昧	2
曜日	23
曲	12
曲がる	145
曲げる	2
曲る	5
曲線	2
更ける	2
更に	23
書	1
書き取り	12
書き取る	1
書く	5
書取	2
書店	2
書斎	23
書物	23
書留	2
書籍	2
書評	1
書道	2
書類	23
替える	23
最	2
最も	24
最中	123
最低	23
最初	4
最善	1
最後	4
最早	1
最終	23
最近	4
最高	23
月	245
月並	1
月並み	1
月日	12
月曜	23
月曜日	5
月末	2
月給	2
月謝	1
月賦	1
有する	1
有りのまま	1
有りの儘	1
有る	5
有る[所有]	5
有利	23
有力	1
有効	23
有名	5
有料	2
有望	1
有様	1
有機	1
有無	2
有益	1
有能	23
有触れる	1
有難い	2
有難う	1
有難う御座居ました	5
有難う御座居ます	5
有難う御座居ます有難う御座居ました	5
服	5
服装	23
朗らか	2
朗読	1
望ましい	1
望み	23
望む	23
望遠鏡	2
朝	5
朝刊	2
朝寝坊	1
朝御飯	5
期	12
期待	23
期日	1
期末	1
期間	23
期限	2
木	25
木曜	23
木曜日	5
木材	2
木綿	14
未	12
未だ	135
未婚	1
未定	1
未来	23
未満	2
未熟	1
未知	1
未練	1
未開	1
末	123
末っ子	2
末期	1
本	25
本の	12
本人	23
本体	1
本名	1
本国	1
本場	1
本当	35
本当に	5
本文	1
本来	2
本格	1
本棚	5
本気	1
本物	23
本能	1
本質	1
本部	2
本音	1
本館	1
札	123
机	5
朽ちる	1
杉	2
材料	23
材木	2
村	5
杖	1
束	23
束ねる	1
束の間	1
束縛	1
条	1
条件	23
条約	1
来	23
来る	15
来場	1
来年	5
来日	2
来月	5
来週	5
杯	15
東	15
東洋	2
東西	2
松	23
板	23
枕	2
林	4
林業	1
枚	15
枚数	2
果	1
果して	2
果たして	12
果たす	1
果て	1
果てる	1
果ない	1
果実	2
果物	5
枝	4
枠	1
枯れる	2
架空	2
柄	123
染まる	1
染みる	1
染める	1
柔らかい	4
柔軟	1
柔道	4
柱	12
柵	1
栄える	1
栄養	23
栓	2
校	12
校庭	2
校舎	2
校長	4
株	23
株式	1
核	1
根	23
根回し	1
根底	1
根拠	1
根本	1
根気	1
格	1
格別	12
格好	4
格差	1
栽培	1
桁	2
案	23
案じる	1
案の定	1
案内	4
案内する	4
案外	2
桐	1
桜	23
桟橋	1
梅	23
梅干	1
梅雨	23
梢	1
梯子	12
棄てる	2
棄権	1
棒	23
棘	1
棚	4
棟	1
森	4
森林	2
椀	2
椅子	35
植える	4
植わる	1
植木	2
植民地	1
植物	23
検事	1
検査	23
検討	23
楕円	2
業	12
業務	1
業績	1
業者	1
極	23
極めて	1
極楽	1
極端	1
楽	23
楽しい	5
楽しみ	4
楽しむ	14
楽む	4
楽器	2
楽観	1
楽譜	1
概念	1
概略	1
概要	1
概説	1
概論	2
構いません	2
構う	34
構え	1
構える	1
構想	1
構成	23
構造	2
様	134
様々	23
様子	23
様式	1
様相	1
標本	2
標準	2
標語	1
標識	2
模倣	1
模型	1
模様	23
模範	1
模索	1
権	12
権利	23
権力	1
権威	1
権限	1
横	5
横切る	23
横断	23
横断歩道	2
横綱	1
樹木	1
樹立	1
橇	1
橋	15
橋渡し	1
機	12
機会	4
機嫌	23
機械	34
機構	1
機能	23
機関	23
機関車	2
檻	12
櫛	2
欄	2
欠く	1
欠ける	23
欠乏	1
欠伸	2
欠如	1
欠席	23
欠点	23
欠陥	23
次	15
次々	23
次々に	2
次々次々に	2
次いで	1
次ぐ	2
次第	23
次第に	2
欧米	2
欲	1
欲しい	5
欲張り	2
欲望	1
欲深い	1
欺く	1
歌	25
歌う	5
歌手	23
歌留多	2
歌謡	2
歎	1
歓声	1
歓迎	23
止す	23
止まる	15
止む	4
止むを得ない	1
止める	124
正	23
正しい	4
正しく	1
正に	12
正体	1
正午	23
正味	2
正常	1
正式	23
正当	1
正方形	2
正月	4
正直	23
正確	23
正義	1
正規	1
正解	1
正門	2
正面	2
此の	5
此の間	4
此の頃	4
此れ	15
此れから	4
此れ等	12
此処	5
此方	5
武力	1
武器	23
武士	2
武装	1
歩	12
歩く	5
歩み	1
歩む	1
歩道	23
歪む	1
歯	5
歯医者	4
歯磨	1
歯磨き	2
歯科	1
歯車	2
歳	15
歴史	4
死	1
死ぬ	5
死亡	23
死体	2
死刑	1
殆ど	14
殊に	1
残す	23
残らず	2
残り	23
残る	4
残念	4
残酷	1
残金	1
残高	1
殖える	2
殖やす	2
殴る	12
段	23
段々	15
段階	2
殺す	23
殺人	1
殻	2
殿	12
殿様	1
母	5
母国	1
母校	1
母親	23
毎	12
毎年	5
毎度	2
毎日	5
毎晩	5
毎月	5
毎朝	5
毎週	5
毒	23
比べる	4
比例	1
比率	1
比較	23
比較的	2
比重	1
毛	4
毛布	23
毛皮	2
毛糸	2
毟る	1
氏	123
氏名	2
民主	12
民俗	1
民宿	1
民族	1
民謡	2
民間	2
気	4
気に入る	23
気の毒	23
気まぐれ	1
気を付ける	2
気付く	23
気体	2
気候	23
気兼ね	1
気分	4
気味	23
気品	1
気圧	2
気持ち	4
気楽	12
気流	1
気温	23
気立て	1
気紛れ	1
気触れる	1
気象	1
気質	1
気軽	1
気配	12
気障	1
気風	1
水	25
水分	2
水平	2
水平線	2
水曜	2
水曜日	5
水気	1
水泳	4
水洗	1
水源	1
水準	23
水滴	2
水産	2
水田	1
水着	2
水筒	2
水素	2
水蒸気	2
水道	4
水面	2
氷	23
永い	25
永久	23
永遠	23
氾濫	1
汁	2
求める	23
求婚	2
汗	23
汚い	5
汚す	12
汚らわしい	1
汚れ	1
汚れる	14
汚染	23
池	5
汲む	2
汲む酌む	2
決	1
決して	4
決まり	23
決まり悪い	1
決まる	14
決める	4
決る	4
決勝	1
決定	23
決心	23
決意	1
決断	1
決算	1
決行	1
決議	1
汽船	1
汽車	4
沈む	23
沈める	1
沈殿	1
沈没	1
沈澱	1
沈黙	1
沖	23
没収	1
没落	1
沢山	15
河	5
河川	1
沸かす	4
沸く	4
沸騰	1
油	123
油断	2
油絵	1
治す	2
治まる	1
治める	2
治る	4
治安	1
治療	1
沼	1
沿い	12
沿う	12
沿岸	1
沿線	1
況して	1
泉	23
泊	12
泊まる	4
泊める	2
法	23
法則	2
法学	1
法廷	1
法律	4
法案	1
泡	23
波	23
泣く	4
泥	23
泥棒	4
注	23
注ぐ	23
注す	2
注射	4
注射する	4
注意	4
注意する	4
注文	23
注目	23
泳ぎ	23
泳ぎ方	4
泳ぐ	5
洋	1
洋品店	2
洋服	5
洋風	1
洒落	12
洒落る	1
洗う	5
洗剤	2
洗濯	5
洗濯する	5
洗面	2
津波	1
洪水	1
活ける	1
活力	2
活動	23
活字	2
活気	23
活用	23
活発	1
活躍	2
派	1
派手	2
派遣	1
流	12
流し	1
流す	23
流れ	23
流れる	23
流域	2
流石	2
流行	123
流行る	2
流通	1
浅い	4
浅ましい	1
浜	1
浜辺	1
浪費	1
浮かぶ	12
浮かべる	2
浮く	2
浮ぶ	2
浮力	1
浮気	1
浴びる	35
浴室	1
浴衣	2
海	25
海外	23
海岸	4
海峡	1
海抜	1
海水浴	2
海洋	2
海流	1
海路	1
海運	1
浸ける	2
浸す	1
消える	5
消しゴム	4
消す	5
消化	2
消去	1
消息	1
消極的	2
消毒	2
消耗	12
消費	23
消防	23
消防署	2
涙	23
液	1
液体	2
涸れる	1
涼しい	5
涼む	2
淑やか	1
淡水	2
深い	4
深まる	2
深める	1
深刻	23
深夜	2
混ざる	2
混じる	2
混ぜる	2
混む	12
混乱	23
混合	2
混同	1
混血	1
混雑	23
添う	12
添える	1
清々しい	1
清い	2
清ます	1
清む	2
清らか	1
清掃	2
清書	2
清潔	23
清濁	1
清算	1
清純	1
渇く	2
済ます	1
済ませる	23
済まない	12
済み	2
済みません	15
済む	4
渋い	1
渋とい	1
渋滞	23
渚	1
減らす	23
減る	23
減少	1
減点	1
渡す	5
渡り鳥	1
渡る	5
渦	1
温い	5
温か	2
温かい	5
温まる	2
温める	2
温和	1
温室	2
温帯	2
温度	23
温暖	23
温泉	2
測る	2
測定	2
測量	2
港	24
湖	24
湧く	2
湯	4
湯気	2
湯飲み	2
湾	23
湿る	2
湿度	2
湿気	2
湿気る	1
満たす	1
満ちる	23
満員	2
満場	1
満月	1
満点	2
満足	23
源	1
準じる	1
準ずる	1
準備	4
準備する	4
準急	1
溜まり	1
溜まる	2
溜める	2
溜り	1
溜息	2
溝	1
溢す	2
溢れる	12
溶かす	2
溶く	2
溶ける	2
溶け込む	2
溶岩	2
溶液	1
溶込む	2
溺れる	23
滅びる	1
滅ぶ	1
滅ぼす	1
滅亡	1
滅多に	23
滅茶苦茶	12
滑らか	1
滑る	4
滑れ	1
滑れる	2
滑稽	1
滝	2
滞る	1
滞在	23
滞納	1
滲みる	1
滲む	1
漁師	2
漁村	1
漁業	2
漁船	1
漂う	1
漏らす	1
漏る	1
漏れる	1
演じる	1
演じるずる	1
演ずる	1
演出	1
演劇	2
演奏	23
演技	23
演習	12
演説	23
漕ぐ	12
漠然	1
漢和	2
漢字	5
漢語	1
漫画	4
漬ける	4
漸く	2
潜る	12
潜入	1
潜水	1
潤う	1
潮	1
潰す	2
潰れる	2
澄ます	1
澄む	2
激しい	23
激励	1
激増	2
濁る	2
濃い	23
濃やか	1
濃度	2
濠	123
濡らす	2
濡れる	34
濫用	1
濯ぐ	1
濾す	1
瀬戸物	2
灌漑	1
火	4
火事	4
火傷	12
火口	2
火山	2
火星	1
火曜	23
火曜日	5
火災	23
火燵	1
火花	1
灯	134
灯り	2
灯台	2
灯油	2
灰	23
灰汁	1
灰皿	5
灰色	2
災害	1
災難	2
炊く	2
炊事	2
炎	23
炒める	1
炒る	2
炙る	12
炭素	1
炭鉱	2
点	4
点々	2
点く	24
点ける	25
点数	2
点検	1
点火	1
点線	1
為	4
為さる	14
為す	2
為る	35
為替	2
為来り	1
焙る	2
焚き火	1
焚く	2
焚火	1
無	23
無い	5
無くす	5
無くなる	4
無し	23
無事	23
無効	1
無口	1
無地	2
無念	1
無意味	1
無数	2
無料	23
無断	1
無沙汰	2
無理	4
無用	1
無知	1
無礼	1
無線	1
無能	1
無茶	1
無茶苦茶	1
無視	23
無言	1
無論	1
無邪気	1
無闇	1
無闇に	1
無限	2
無難	1
無駄	23
無駄遣い	1
焦がす	2
焦げる	2
焦げ茶	1
焦る	1
焦点	2
然う	3
然うして	1
然し	5
然して	1
然しながら	1
然し乍ら	1
然も	12
然る	4
然程	1
焼く	4
焼ける	4
煉瓦	2
煌々	1
煌々と	1
煌びやか	1
煎る	2
煙	23
煙い	2
煙たい	1
煙る	1
煙突	2
煙草	15
照らす	2
照り返す	1
照る	2
照合	1
照明	1
煩い	5
煩わしい	1
煮える	2
煮る	2
煽てる	1
熟々	1
熟語	2
熱	4
熱い	5
熱する	2
熱中	23
熱帯	23
熱心	34
熱意	1
熱湯	1
熱量	1
燃える	23
燃やす	2
燃料	1
燃焼	1
爆弾	1
爆発	23
爆破	1
爪	24
父	5
父母	12
父親	23
爽やか	12
片	1
片付く	2
片付け	1
片付ける	4
片仮名	25
片寄る	2
片思い	1
片言	1
片道	2
版	1
版画	1
牛	23
牛乳	5
牛肉	5
牧場	2
牧師	1
牧畜	2
物	125
物事	23
物体	1
物体ない	1
物価	23
物凄い	2
物好き	1
物差し	2
物理	23
物置	2
物置き	1
物語	23
物語る	2
物議	1
物資	1
物質	23
物足りない	1
物音	23
物騒	2
特に	4
特別	4
特売	2
特定	2
特徴	23
特急	4
特技	1
特有	1
特権	1
特殊	2
特派	1
特産	1
特色	2
特許	1
特長	2
特集	1
犠牲	1
犬	5
犯す	12
犯人	23
犯罪	23
状	12
状態	23
状況	23
狂う	23
狙い	2
狙う	2
狡い	2
狩り	1
独り	23
独りでに	2
独り言	2
独創	1
独占	1
独特	23
独立	23
独自	1
独裁	1
独身	23
狭い	5
猛烈	1
猫	5
献立	2
猿	23
獣	1
獲得	1
獲物	1
玄人	1
玄関	5
率	23
率いる	1
率直	12
玉	123
王	23
王女	2
王子	23
王様	23
玩具	14
珍しい	4
班	1
現	2
現す	23
現に	2
現れ	23
現れる	23
現われ	1
現われる	1
現代	23
現像	1
現在	23
現地	1
現場	123
現実	23
現状	23
現行	1
現象	23
現金	23
球	23
球根	1
理屈	1
理性	1
理想	23
理由	4
理科	2
理解	23
理論	1
琴	2
環境	23
瓦	2
瓶	123
瓶詰	2
瓶詰め	2
甘い	15
甘える	1
甘やかす	2
甘口	1
甚だ	1
甚だしい	2
生	123
生える	2
生かす	1
生きる	4
生き物	3
生き生き	2
生ける	1
生ける活ける	1
生け花	2
生じる	23
生じる生ずる	2
生ずる	2
生まれ	23
生まれつき	1
生まれる	5
生やす	1
生る	2
生命	23
生地	23
生存	2
生年月日	2
生徒	5
生意気	2
生憎	2
生死	1
生活	4
生活する	4
生涯	1
生温い	1
生物	23
生理	1
生産	4
生産する	4
生甲斐	1
生真面目	1
生育	1
生臭い	1
生花	2
生計	1
生身	1
生長	2
産	2
産む	1
産休	1
産出	1
産地	2
産婦人科	1
産後	1
産業	4
産物	1
甥	12
用	4
用いる	23
用事	4
用件	1
用品	1
用心	23
用意	4
用意する	4
用法	1
用紙	12
用語	2
用途	2
田	23
田ぼ	2
田圃	2
田園	1
田植え	2
田舎	4
由って	1
甲	1
申し上げる	4
申し入れる	1
申し出	1
申し出る	1
申し分	1
申し訳	23
申し訳ない	2
申し込み	1
申し込む	23
申す	4
申出	1
申告	1
申請	2
男	5
男の人	23
男の子	5
男子	23
男性	4
町	45
画	1
画家	23
画期	1
界	2
畏まりました	14
畑	23
畔	1
留まる	2
留める	123
留学	23
留学生	5
留守	4
留守番	2
畜生	1
畜産	1
略	23
略す	2
略する	2
略す略する	2
略奪	1
略語	1
番	235
番号	5
番地	2
番目	12
番組	4
異	1
異なる	23
異動	1
異常	23
異性	1
異見	1
異論	1
異議	1
畳	124
畳む	2
疎か	1
疑う	23
疑問	23
疑惑	1
疲れ	23
疲れる	5
疲労	1
疾っくに	12
病	12
病む	1
病気	5
病院	5
症	1
症状	23
痒い	12
痕	2
痛い	5
痛み	23
痛む	12
痛める	1
痛切	1
痛感	1
痣	1
痩せる	4
痺れる	12
癌	1
癖	23
発	12
発つ	2
発作	1
発売	2
発射	2
発展	23
発想	2
発掘	12
発揮	2
発明	23
発条	12
発生	1
発病	1
発育	1
発芽	1
発行	23
発表	23
発見	23
発言	1
発足	1
発車	23
発達	23
発電	2
発音	4
登る	5
登場	2
登山	23
登校	1
登録	1
白	5
白い	5
白状	1
白髪	2
百	5
百科事典	12
百科辞典	12
的	12
的確	2
皆	345
皆さん	5
皇居	1
皮	23
皮肉	2
皮膚	2
皹	1
皺	12
皿	23
盆	2
盆地	2
益々	12
盗み	1
盗む	4
盗難	2
盛り	23
盛り上がる	1
盛る	12
盛ん	4
盛大	1
盛装	1
監督	23
監視	12
目	45
目上	2
目下	12
目付き	1
目出度い	2
目印	2
目安	2
目指す	2
目方	1
目標	23
目次	2
目的	23
目盛	1
目盛り	1
目眩	1
目立つ	2
目蓋	1
目覚し	2
目覚しい	1
目覚まし	2
目覚ましい	1
目覚める	1
目論見	1
目途	1
目録	1
盲点	1
直	23
直ぐ	15
直ぐに	45
直す	24
直ちに	23
直に	23
直る	4
直前	12
直径	12
直後	2
直感	1
直接	23
直流	2
直線	2
直角	2
直通	2
直面	1
相	1
相互	2
相場	1
相変わらず	12
相対	1
相当	23
相応	1
相応しい	1
相手	23
相撲	2
相次ぐ	1
相続	23
相談	4
相談する	4
相違	2
盾	1
省	2
省く	23
省みる	1
省略	2
眉	1
看板	2
看病	2
看護	1
看護婦	4
県	34
県庁	2
真っ二つ	1
真っ先	2
真っ暗	2
真っ白	2
真っ直ぐ	35
真っ直ぐに	5
真っ直ぐ真っ直ぐに	5
真っ赤	23
真っ青	2
真っ黒	2
真に	1
真ん中	4
真ん丸い	1
真ん円い	1
真ん前	1
真上	1
真下	1
真丸い	1
真似	23
真似る	2
真先	2
真前	1
真剣	23
真実	1
真心	1
真暗	2
真珠	1
真理	1
真白	2
真白い	2
真相	1
真空	2
真青	2
真面目	34
真黒	2
眠い	4
眠たい	14
眠る	4
眩しい	12
眩暈	2
眺め	23
眺める	23
眼球	1
眼科	1
眼鏡	15
着	12
着々	2
着く	25
着ける	2
着せる	2
着る	5
着工	1
着席	1
着手	1
着替え	2
着物	4
着目	1
着色	1
着陸	1
着飾る	1
睡眠	23
睨む	2
瞑る	1
瞑る『目を』	1
瞬き	1
瞬間	23
瞳	2
瞼	2
矛盾	2
矢	1
矢っ張り	1
矢印	2
矢張り	4
矢鱈	1
矢鱈と	1
矢鱈に	1
矢鱈に矢鱈と	1
知らせ	23
知らせる	4
知り合い	12
知る	5
知事	23
知人	2
知合い	2
知性	1
知恵	23
知的	1
知能	23
知識	23
短	2
短い	5
短大	1
短所	2
短期	2
短歌	1
短気	1
短波	1
短編	2
短縮	1
石	4
石油	23
石炭	23
石鹸	5
砂	4
砂利	1
砂漠	23
砂糖	5
研ぐ	1
研修	2
研究	4
研究する	4
研究室	4
砕く	2
砕ける	2
破く	2
破る	23
破れる	2
破壊	1
破損	1
破棄	1
破片	2
破産	23
破裂	1
硬い	4
硬貨	23
碁	2
碁盤	1
碌な	1
碌な碌に	1
碌に	1
碑	1
碗	2
確か	24
確かめる	23
確り	1
確保	1
確信	1
確定	1
確実	23
確率	2
確立	1
確認	23
磁器	1
磁気	1
磁石	2
磨く	5
示す	23
礼	23
礼儀	23
社	12
社交	1
社会	4
社会科学	2
社宅	1
社説	2
社長	4
祀る	2
祈り	1
祈る	4
祖先	2
祖母	4
祖父	4
祝	2
祝い	3
祝う	23
祝日	2
祝賀	1
神	23
神様	2
神殿	1
神社	4
神秘	1
神経	23
神聖	1
神話	2
票	1
祭	23
祭る	2
祭日	2
禁じる	1
禁じる禁ずる	1
禁ずる	1
禁止	23
禁煙	23
禁物	1
禅	1
福	1
福祉	1
私	15
私有	1
私物	1
私用	1
私立	2
私鉄	2
秋	5
科	1
科学	4
科目	23
秒	23
秘密	23
秘書	1
秤	2
秩序	1
秭	1
称する	1
移す	23
移る	4
移住	1
移動	23
移民	1
移行	1
移転	2
稀	2
程	24
程度	23
稍	12
税	23
税務署	1
税金	23
税関	2
種	123
種々	1
種類	23
稲	23
稲光	1
稼ぐ	23
稽古	2
穀物	23
穂	1
積む	2
積もり	4
積もる	34
積極的	23
穏やか	23
穴	23
究極	1
空	235
空き	23
空く	4
空しい	1
空っぽ	2
空ろ	1
空中	2
空想	2
空気	4
空港	4
空腹	1
空間	1
穿く	5
突き当たり	2
突き当たる	2
突く	12
突っ張る	1
突っ込む	2
突付く	1
突如	1
突然	23
突破	1
窒息	1
窓	5
窓口	2
窮乏	1
窮屈	1
立ち上がる	3
立ち寄る	1
立ち止まる	2
立つ	5
立てる	4
立上る	2
立体	1
立去る	1
立場	23
立寄る	1
立方	1
立替える	1
立止まる	2
立法	1
立派	5
章	23
童話	2
童謡	2
端	23
競う	1
競争	4
競争する	4
競技	23
競馬	2
竹	2
竿	1
笑い	23
笑う	4
笑顔	23
笛	23
符号	2
第	12
第一	12
筆	23
筆者	2
筆記	2
筈	4
等	1235
等しい	23
等分	2
等級	1
筋	23
筋肉	23
筒	1
答	4
答え	14
